date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,rain_sum,showers_sum,snowfall_sum,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,apparent_temperature_mean,temperature_2m_mean,cape_mean,cape_max,cape_min,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,snowfall_water_equivalent_sum,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,visibility_mean,visibility_min,visibility_max,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,soil_moisture_0_to_10cm_mean
2022-03-03 04:00:00+00:00,3.0,-0.86950004,-9.9695,-8.370165,-15.338626,40685.35,34870.418,4.2,4.25,0.0,0.0,0.0,0.0,0.0,34.653625,64.439995,309.11884,16.62,1.2305847,-12.868451,-6.9028325,0.8333333,10.0,0.0,27.166666,100.0,0.0,-13.982795,-5.102888,-17.296095,1.2305847,57.666668,73.0,40.0,0.0,1025.2625,1032.2,1012.8,1003.82513,1010.40814,992.08875,32833.332,22400.0,50300.0,309.11884,34.17,17.422308,19.8,5.6233797,-9.192161,-2.9727528,-11.944778,0.24565266,0.14100002
2022-03-04 04:00:00+00:00,3.0,1.7804999,-10.919499,-3.90402,-15.885154,40861.35,34973.1,4.4,4.4,0.0,0.0,0.0,0.0,0.0,21.461555,39.6,252.62097,16.35,1.5310037,-9.816527,-4.679917,0.41666666,10.0,0.0,30.833334,99.0,1.0,-12.2135935,-8.541409,-15.479264,1.5310037,57.458332,72.0,32.0,0.0,1030.846,1032.5,1028.9,1009.4626,1010.73364,1007.96515,33870.832,21700.0,61900.0,252.62097,27.840004,12.512828,14.759999,5.3999996,-7.397909,-2.6672506,-12.525465,0.47355753,0.14100002
2022-03-05 04:00:00+00:00,3.0,2.0305,-4.4195,-3.2442107,-8.306009,41038.492,15849.984,3.3,4.6,0.0,0.0,0.0,0.0,0.0,23.598541,48.239998,66.18271,12.41,1.2396551,-5.238731,-0.58825,0.0,0.0,0.0,85.125,100.0,10.0,-5.606636,-2.4725099,-8.058858,1.2396551,69.375,82.0,53.0,0.0,1024.5417,1029.7,1013.9,1003.60956,1008.4309,993.3006,25412.5,17500.0,36500.0,66.18271,26.894999,12.484974,8.64,4.379589,-2.9540756,-1.1149116,-5.82419,0.3333344,0.14083336
2022-03-06 04:00:00+00:00,3.0,15.7805,1.1805,10.533733,-2.4938457,41216.76,32400.0,4.25,4.4,0.0,0.0,0.0,0.0,0.0,36.204617,81.36,247.57494,16.27,2.4319081,2.6570578,7.2825828,1.6666666,20.0,0.0,62.708332,100.0,0.0,2.0525646,9.034665,-3.2130713,2.4319081,70.125,89.0,53.0,0.0,1007.26666,1015.0,1002.1,987.25244,994.6244,982.73145,23995.834,14000.0,34300.0,247.57494,40.890003,20.591488,6.8399997,4.6800003,4.3791504,11.44508,-1.0445113,0.7643988,0.10308334
2022-03-07 04:00:00+00:00,75.0,2.9305,-1.2195001,-0.5718434,-7.0193014,41396.023,0.0,0.7,4.3,4.4,0.0,3.2900002,9.099999,10.0,21.933426,54.719997,315.37943,1.69,0.3483879,-3.2538307,0.87008333,2.9166667,10.0,0.0,99.875,100.0,97.0,-1.0219249,0.15920408,-4.492854,0.3483879,87.5,97.0,73.0,4.7,1008.55005,1014.8,1000.7,988.0547,994.3299,980.33215,13700.0,1100.0,22500.0,315.37943,29.159996,12.708099,9.72,3.8773184,-0.26288185,0.9068155,-2.8431072,0.20273906,0.022416672
2022-03-08 04:00:00+00:00,3.0,2.0805,-3.6695,-2.4608674,-8.119046,41576.164,34646.11,4.5,4.7,0.0,0.0,0.0,0.0,0.0,16.92383,39.239998,258.54666,16.2,1.5038066,-5.487381,-0.9695,8.75,30.0,0.0,33.958332,99.0,0.0,-6.4223685,-4.369942,-8.5269165,1.5038066,67.75,84.0,48.0,0.0,1020.0417,1023.2,1014.0,999.1738,1002.3063,993.2526,27066.666,16500.0,41500.0,258.54666,25.050001,11.381595,14.759999,2.8116899,-3.4076788,-1.6501966,-4.989188,0.36745763,0.018416671
2022-03-09 04:00:00+00:00,3.0,4.5305004,-2.6695,0.93076134,-6.156112,41757.047,25563.947,3.0,4.55,0.0,0.0,0.0,0.0,0.0,17.555307,37.44,187.24797,15.24,1.6602185,-3.0141,0.71383333,0.0,0.0,0.0,67.958336,100.0,0.0,-4.862883,-3.1197696,-6.666419,1.6602185,66.916664,81.0,52.0,0.0,1015.62915,1019.8,1012.8,994.9764,998.9302,992.48663,26404.166,18800.0,36400.0,187.24797,17.294998,7.2037244,7.92,2.3051248,-1.9291945,0.87312126,-4.451929,0.4005605,0.03004167
2022-03-10 04:00:00+00:00,3.0,4.5805,-3.0195,0.25591516,-7.2633047,41938.562,35611.254,4.15,4.5,0.0,0.0,0.0,0.0,0.0,15.807239,37.079998,271.31042,17.41,1.9392949,-3.6420414,0.74300003,2.0833333,20.0,0.0,38.833332,99.0,0.0,-6.1987667,-3.064016,-9.184899,1.9392949,61.0,77.0,41.0,0.0,1020.18335,1022.7,1017.7,999.44073,1001.8505,997.06555,30233.334,19600.0,46800.0,271.31042,21.644999,10.960418,12.599999,5.937272,-2.2708895,0.15278101,-4.995079,0.50098825,0.008000009
2022-03-11 04:00:00+00:00,73.0,-0.36949998,-3.5695,-3.3394918,-8.188171,42120.582,556.76904,2.25,4.3,1.1,0.0,2.1000001,4.1000004,8.0,16.93531,37.8,40.348335,6.77,0.61107177,-5.7147903,-1.6882502,1.25,10.0,0.0,92.333336,100.0,17.0,-3.9798841,-1.2171673,-6.760102,0.61107177,84.583336,95.0,73.0,2.9999998,1015.3084,1020.5,1009.3,994.4834,999.5398,988.63385,13854.167,200.0,21300.0,40.348335,16.874998,9.411996,5.04,3.9763298,-2.9563637,-0.98490286,-4.7009487,0.13703248,0.016000016
2022-03-12 04:00:00+00:00,73.0,-3.1695,-8.169499,-8.8353405,-15.532362,42302.99,21888.285,3.2,4.45,0.099999994,0.0,0.21000001,0.4,1.0,35.29102,62.279995,291.2447,15.67,1.2456161,-12.430425,-5.690334,17.916666,100.0,0.0,72.125,100.0,0.0,-11.9523325,-7.5023236,-16.76905,1.2456161,61.75,76.0,48.0,0.3,1008.6667,1012.7,1006.5,987.67194,991.4313,985.5605,28733.334,12800.0,39500.0,291.2447,46.694996,23.269958,32.760002,13.698934,-7.9533935,-5.1931934,-10.523951,0.20246245,0.017958341
2022-03-13 04:00:00+00:00,73.0,-1.2195001,-9.8695,-5.925585,-15.720913,42485.66,13789.891,3.3,4.75,0.39999998,0.0,0.7,1.4000001,4.0,25.045238,66.24,232.4902,13.22,1.0564599,-11.291915,-5.590334,9.166667,70.0,0.0,57.666668,100.0,0.0,-10.440377,-4.3306913,-15.471175,1.0564599,69.041664,91.0,54.0,1.0,1016.2793,1018.8,1013.4,995.13214,997.93933,992.1402,23558.334,5200.0,34000.0,232.4902,41.729992,16.836699,30.599998,12.229406,-7.5190787,-3.3647273,-11.547155,0.17485434,0.02108334
2022-03-14 04:00:00+00:00,3.0,5.5305004,-3.2195,3.6082692,-7.4096565,42668.484,24004.738,3.15,4.95,0.0,0.0,0.0,0.0,0.0,12.074766,38.16,225.98425,15.07,1.5951663,-2.2124102,1.3263334,0.0,0.0,0.0,50.416668,99.0,0.0,-2.8450918,2.3529742,-7.0208645,1.5951663,74.0,90.0,64.0,0.0,1022.5418,1024.4,1019.4,1001.79364,1003.7583,998.5234,21445.834,14300.0,27900.0,225.98425,18.974998,7.5324664,4.68,1.2979984,-0.8367966,3.6375656,-5.0670795,0.32326967,0.026583342
2022-03-15 04:00:00+00:00,73.0,1.0304999,0.1805,-1.7295089,-3.2571592,42851.344,0.0,1.85,4.95,3.2000003,0.0,3.2200003,7.8,10.0,11.212135,24.119999,15.137999,7.14,0.629209,-2.632983,0.60758346,0.0,0.0,0.0,93.0,100.0,40.0,-0.17414956,0.5578207,-1.3830942,0.629209,94.583336,99.0,86.0,4.6,1023.5417,1025.2,1021.8,1002.72217,1004.356,1000.99133,8587.5,200.0,15600.0,15.137999,14.774999,7.474773,3.96,2.8116899,0.037188053,0.60419893,-0.6404486,0.09112364,0.040166676
2022-03-16 04:00:00+00:00,45.0,3.3305,-0.46949998,0.90270376,-3.9888484,43034.11,901.12976,4.25,5.35,0.0,0.0,0.0,0.0,0.0,9.114471,18.359999,142.23015,8.64,0.7988717,-2.0569298,0.8159166,0.41666666,10.0,0.0,100.0,100.0,100.0,0.48267582,2.3391492,-1.8587694,0.7988717,97.666664,100.0,90.0,0.0,1020.49603,1022.4,1016.9,999.7536,1001.6017,996.2211,154.16667,100.0,200.0,142.23015,9.929999,5.6782985,3.96,0.71999997,0.49457932,2.4352913,-1.3437076,0.07001728,0.058000017
2022-03-17 04:00:00+00:00,45.0,15.5305,0.0305,14.06266,-2.5315402,43216.676,34430.746,5.15,5.15,0.0,0.0,0.0,0.0,0.0,9.83268,25.199999,206.86974,17.69,2.3687372,4.540192,6.728417,0.0,0.0,0.0,50.375,100.0,0.0,3.2421348,8.042335,-0.10804477,2.3687372,81.166664,100.0,53.0,0.0,1012.6333,1016.2,1010.4,992.47186,995.5463,990.8546,13962.5,0.0,37300.0,206.86974,13.605,5.613558,2.8799999,0.5091169,4.6861706,10.9922695,-0.18333054,0.7418566,0.023291672
2022-03-18 04:00:00+00:00,3.0,14.7305,6.1305003,13.065332,3.3891835,43398.926,32400.0,2.6,5.05,0.0,0.0,0.0,0.0,0.0,16.039202,33.839996,1.9703777,16.73,2.546386,7.095675,9.788833,0.0,0.0,0.0,47.375,100.0,0.0,4.318707,6.9557414,2.5607579,2.546386,69.166664,79.0,58.0,0.0,1013.6667,1016.4,1011.0,993.7076,996.3706,990.99664,24066.666,18300.0,30900.0,1.9703777,16.395,9.751274,7.2,6.2145634,6.645174,10.054605,4.1263685,0.7047268,0.008666675
2022-03-19 04:00:00+00:00,51.0,8.1305,4.4305,5.3959093,0.7082944,43580.734,0.0,2.15,4.65,1.2,0.0,0.0,1.2,3.0,24.26998,48.6,94.17181,2.04,0.45166615,2.6345966,6.0742497,0.0,0.0,0.0,99.041664,100.0,89.0,4.5691843,6.7345376,2.3030603,0.45166615,90.583336,100.0,69.0,0.0,1004.0918,1009.7,1000.9,984.0625,989.6872,980.94965,10929.167,100.0,24300.0,94.17181,31.14,14.702873,7.92,6.3690495,5.1089582,7.0237885,3.568797,0.33055496,0.016041672
2022-03-20 04:00:00+00:00,51.0,11.4805,2.1305,6.0332594,-2.1202068,43761.992,25243.469,4.45,4.95,0.8,0.0,0.0,0.8,2.0,25.305208,50.039997,282.33157,15.66,2.3265905,1.1705579,5.9554996,2.9166667,20.0,0.0,55.041668,100.0,0.0,-0.42615166,3.5260444,-7.7674284,2.3265905,68.0,92.0,26.0,0.0,1011.7959,1019.1,1004.8,991.603,998.6565,984.68274,28945.834,11300.0,68700.0,282.33157,36.9,18.931128,19.44,10.829959,2.913376,4.892067,0.5622387,0.97490036,0.020875007
2022-03-21 04:00:00+00:00,3.0,13.080501,1.7305,9.136954,-3.0472891,43942.574,36746.96,4.85,5.05,0.0,0.0,0.0,0.0,0.0,28.01531,39.96,298.84705,19.39,3.2262125,1.594338,6.3054996,1.6666666,20.0,0.0,19.666666,98.0,0.0,-3.8545263,0.13453534,-8.599073,3.2262125,49.333332,64.0,37.0,0.0,1020.9084,1023.4,1019.1,1000.5567,1002.71954,998.5469,39300.0,27000.0,51700.0,298.84705,26.864998,15.351571,19.44,11.013882,1.7614684,6.6182175,-1.7527101,0.9348544,0.0080416715
2022-03-22 04:00:00+00:00,3.0,6.5805,-1.6195,3.2925005,-5.610879,44122.367,40518.586,4.65,5.25,0.0,0.0,0.0,0.0,0.0,14.24163,31.319998,41.789368,20.19,2.6088865,-2.1328025,2.1929998,0.0,0.0,0.0,52.5,99.0,0.0,-10.145335,-6.18113,-14.433907,2.6088865,41.958332,69.0,25.0,0.0,1025.2917,1027.9,1023.6,1004.5534,1007.121,1002.85956,49591.668,25300.0,69500.0,41.789368,17.744997,8.752826,8.28,4.6800003,-2.1467514,0.7514124,-4.3034377,0.6973922,0.00029166788
2022-03-23 04:00:00+00:00,73.0,3.2805,0.9805,-2.6418254,-6.0863953,44301.246,7200.0,0.85,5.4,9.3,0.0,0.56,10.1,6.0,36.7588,70.2,71.685814,7.83,1.2955332,-4.3284864,1.8575835,0.41666666,10.0,0.0,99.416664,100.0,98.0,-3.9271533,0.96602005,-13.055793,1.2955332,67.833336,92.0,32.0,0.8,1016.31256,1023.5,1007.1,995.7329,1002.77277,986.72687,22408.334,200.0,59900.0,71.685814,54.059998,24.838774,23.759998,7.42159,-0.68844336,1.3333197,-2.9295354,0.4786672,0.009666667
2022-03-24 04:00:00+00:00,61.0,11.0305,1.8805,7.1730394,-3.3623788,44479.504,32400.0,4.9,5.1,2.2,0.0,0.0,2.2,1.0,23.157824,45.719997,189.43135,16.21,1.8985677,3.5449226,7.049251,7.5,30.0,0.0,79.583336,100.0,1.0,4.3250704,6.381279,1.5979135,1.8985677,83.666664,98.0,67.0,0.0,1006.11237,1007.6,1004.6,986.1106,987.7546,984.4223,16812.5,100.0,26600.0,189.43135,30.72,14.914084,10.440001,5.1165614,5.378839,8.039943,1.5901623,0.42620873,0.041208338
2022-03-25 04:00:00+00:00,3.0,5.7805004,2.6305,1.7890372,-1.3347707,44658.363,2836.573,2.5,5.15,0.0,0.0,0.0,0.0,0.0,21.602999,43.56,241.23352,8.83,1.0822527,0.1394968,4.232583,12.5,40.0,0.0,63.208332,100.0,0.0,1.0894021,2.6162853,-0.7238328,1.0822527,80.25,88.0,68.0,0.0,1001.35406,1004.4,999.3,981.2487,984.34424,979.1209,19104.166,14500.0,26100.0,241.23352,28.214996,14.71978,11.879999,7.4128532,2.4128914,3.7053785,0.7935209,0.2803142,0.010916673
2022-03-26 04:00:00+00:00,71.0,5.9305,0.0805,1.0194817,-6.4230013,44837.816,3828.3672,2.25,5.0,2.1,0.0,0.07,2.2,2.0,27.322077,55.44,269.5406,8.65,0.9433173,-1.4169636,2.71175,17.916666,110.0,0.0,72.041664,100.0,2.0,0.61345696,3.2304997,-2.7927995,0.9433173,86.416664,100.0,69.0,0.1,997.9543,1003.6,995.5,977.8074,983.14734,975.329,15525.0,2000.0,25100.0,269.5406,27.12,14.483456,12.599999,6.193674,1.4475051,3.5921593,-1.5232775,0.2745338,0.0047083385
2022-03-27 04:00:00+00:00,73.0,-0.46949998,-8.1195,-6.6770434,-14.814928,45017.754,2720.68,3.6,5.2,0.099999994,0.0,0.21000001,0.4,1.0,31.433586,53.28,291.91342,13.71,1.0783888,-10.895566,-4.202833,17.083334,60.0,0.0,85.916664,100.0,1.0,-8.871501,-3.3298905,-14.631648,1.0783888,70.5,90.0,58.0,0.3,1009.40424,1016.3,1003.9,988.5073,994.9638,983.4004,24491.666,4400.0,33300.0,291.91342,45.854996,24.721046,33.48,16.394829,-6.1400247,-2.0527883,-10.260618,0.1848718,0.010625011
2022-03-28 04:00:00+00:00,3.0,-6.1695,-10.8195,-12.698111,-17.004238,45198.07,23812.5,3.85,5.3,0.0,0.0,0.0,0.0,0.0,29.30409,47.88,305.27594,18.7,1.1768863,-14.4758835,-8.02575,12.083333,60.0,0.0,46.041668,100.0,0.0,-14.590446,-12.634844,-18.811605,1.1768863,59.333332,66.0,51.0,0.0,1019.03754,1023.5,1015.7,997.64276,1002.0523,994.3563,30358.334,25500.0,37900.0,305.27594,39.614998,20.381453,29.519999,11.726277,-10.183649,-8.507967,-12.687456,0.16880003,0.016250009
2022-03-29 04:00:00+00:00,3.0,2.3305,-8.169499,-2.5321486,-13.452311,45378.652,41266.07,5.5,5.5,0.0,0.0,0.0,0.0,0.0,17.429354,36.719997,292.75098,22.6,2.0640292,-7.8708377,-3.1195,0.41666666,10.0,0.0,24.583334,100.0,0.0,-12.215226,-9.120672,-14.554791,2.0640292,51.583332,75.0,31.0,0.0,1024.6292,1026.5,1023.0,1003.4992,1005.4589,1002.2403,39591.668,20200.0,62100.0,292.75098,22.695,11.0659075,7.2,2.1897945,-6.2291875,-2.2728403,-10.246313,0.49976277,0.019375006
2022-03-30 04:00:00+00:00,3.0,2.0305,-3.5695,-2.8270373,-8.18434,45559.39,0.0,2.55,5.75,0.0,0.0,0.0,0.0,0.0,24.993439,50.039997,74.482124,7.57,0.92701316,-5.7262654,-0.66325,0.0,0.0,0.0,75.958336,100.0,0.0,-5.7229743,-0.277758,-12.439497,0.92701316,69.666664,90.0,46.0,0.0,1014.2791,1023.5,1000.8,993.55176,1002.5012,980.5108,25679.166,13800.0,43800.0,74.482124,31.83,15.429299,10.799999,5.1919937,-2.8873732,0.2323451,-6.21544,0.2811468,0.012791674
2022-03-31 04:00:00+00:00,3.0,15.4805,2.5305,11.472939,-1.2545972,45740.18,21122.582,5.5,5.55,0.0,0.0,0.0,0.0,0.0,35.931534,66.6,214.33649,12.63,2.1987326,4.7889323,8.882583,4.5833335,20.0,0.0,87.5,100.0,4.0,3.9883919,11.93975,-0.40065262,2.1987326,71.875,85.0,57.0,0.0,993.5042,999.6,989.8,973.87665,979.40753,970.60364,23075.0,16600.0,32300.0,214.33649,37.754997,19.289598,16.56,7.8954163,6.083918,12.731291,0.8354387,0.7570993,0.010500007
2022-04-01 04:00:00+00:00,3.0,4.6805,-0.2195,0.013824463,-7.0631075,45920.902,3600.0,3.7,5.3,0.0,0.0,0.0,0.0,0.0,26.674032,45.36,284.7926,9.91,1.3318409,-3.8308895,1.5471665,14.583333,50.0,0.0,91.833336,100.0,8.0,-3.119277,-0.13063613,-6.6258745,1.3318409,71.875,96.0,55.0,0.0,1006.82513,1018.3,998.8,986.4141,997.5252,978.77814,23462.5,2500.0,35300.0,284.7926,36.944996,19.444479,24.48,12.224107,-0.75229365,2.0877738,-3.045548,0.33073294,0.00920834
2022-04-02 04:00:00+00:00,3.0,5.6305003,-1.6695,2.8270497,-6.2035823,46101.445,32400.72,5.75,5.75,0.0,0.0,0.0,0.0,0.0,18.847641,42.839996,239.28116,21.77,2.381883,-2.052007,1.7846665,0.0,0.0,0.0,69.833336,100.0,0.0,-4.600529,-1.9032642,-6.484183,2.381883,63.5,78.0,45.0,0.0,1018.19995,1021.7,1013.6,997.57495,1000.78375,993.03253,29141.666,20700.0,42500.0,239.28116,17.025002,9.414007,6.8399997,2.5455842,-1.1716478,1.318964,-3.6630764,0.50246537,0.014541677
2022-04-03 04:00:00+00:00,3.0,5.7805004,-0.0195,0.902616,-3.945818,46281.695,10493.489,4.0,5.4,0.0,0.0,0.0,0.0,0.0,19.681828,40.32,327.34216,12.45,1.5176308,-1.9845871,2.3700833,13.75,70.0,0.0,76.125,100.0,0.0,-2.3615887,-0.5068088,-4.5983653,1.5176308,71.333336,86.0,61.0,0.0,1013.20416,1017.4,1010.4,992.72406,996.69226,989.81635,24204.166,16400.0,30400.0,327.34216,25.455,13.057975,15.4800005,5.1919937,-0.06705295,2.547234,-2.0164995,0.35020447,0.005250002
2022-04-04 04:00:00+00:00,3.0,7.8805003,-1.1695,4.4920673,-4.8309493,46461.543,32217.572,5.0,5.75,0.0,0.0,0.0,0.0,0.0,14.404499,28.08,234.55415,20.48,2.2894313,-0.21860434,3.2159166,1.25,10.0,0.0,45.208332,100.0,0.0,-1.8126768,1.0620643,-3.9928348,2.2894313,70.75,86.0,51.0,0.0,1016.8667,1018.7,1014.9,996.3731,998.3117,994.66785,24537.5,16300.0,37000.0,234.55415,15.735002,8.395913,2.52,2.5455842,0.6339261,3.405592,-2.5176444,0.5224754,0.0011666752
2022-04-05 04:00:00+00:00,55.0,10.830501,2.5805,7.1248713,-1.1983371,46640.863,36000.0,4.25,5.6,1.5,0.0,0.0,1.5,2.0,22.007162,33.48,66.56919,20.14,2.4999251,2.5285437,6.3055,0.41666666,10.0,0.0,53.791668,100.0,1.0,0.2093513,3.0896568,-2.3256211,2.4999251,66.416664,87.0,48.0,0.0,1012.60834,1015.0,1009.6,992.424,994.6096,989.56116,26091.666,200.0,39000.0,66.56919,25.664999,12.976399,8.64,1.08,3.161456,6.083069,0.12499142,0.65009713,0.0045416676
2022-04-06 04:00:00+00:00,55.0,10.3805,5.4805,7.2016487,1.5089593,46819.547,16409.71,5.15,5.75,1.5,0.0,0.0,1.5,2.0,27.959742,49.68,73.44751,14.13,2.3269446,4.0791316,8.472166,0.0,0.0,0.0,71.958336,100.0,0.0,2.240255,7.9240446,-3.8337097,2.3269446,66.166664,95.0,42.0,0.0,1005.6501,1009.5,1001.1,985.7583,989.4525,981.4067,26458.334,4200.0,47400.0,73.44751,38.085,19.218336,14.04,6.162207,5.2464643,8.111176,2.4079843,0.6484967,0.003041671
2022-04-07 04:00:00+00:00,53.0,12.6305,5.9305,10.958579,3.6998224,46997.465,30289.09,5.65,6.0,1.4,0.0,0.0,1.4,2.0,21.077686,30.599998,139.76372,18.98,2.099805,6.527991,8.670083,44.583332,210.0,0.0,70.083336,100.0,8.0,6.8508205,8.631421,3.9806654,2.099805,88.833336,100.0,69.0,0.0,1002.6626,1003.9,1001.2,982.84344,983.91754,981.3732,12433.333,100.0,24900.0,139.76372,17.535,10.332092,5.7599998,2.5959969,7.47852,9.387138,4.688961,0.45383167,0.013875004
2022-04-08 04:00:00+00:00,61.0,8.330501,2.9305,5.055319,-0.33552837,47174.5,27191.832,4.65,5.7,1.8,0.0,0.0,1.8,1.0,21.479666,35.28,210.49864,16.77,1.8136874,2.4794939,5.7075825,52.083332,230.0,0.0,54.083332,100.0,0.0,2.5708942,4.3458953,0.5098905,1.8136874,80.75,96.0,63.0,0.0,1002.35406,1003.2,1001.6,982.3335,983.04333,981.69275,18983.334,12200.0,29200.0,210.49864,19.949999,11.001961,5.04,3.219938,3.8612149,5.461725,1.54247,0.3847865,0.012958341
2022-04-09 04:00:00+00:00,3.0,7.4805,1.6305,5.186509,-2.5798528,47350.523,20438.467,4.3,5.6,0.0,0.0,0.0,0.0,0.0,22.065973,34.56,258.8465,12.12,1.5387139,0.24396919,4.009667,31.25,140.0,0.0,73.25,100.0,1.0,0.29010507,2.8715909,-4.090983,1.5387139,77.416664,91.0,62.0,0.0,1004.4417,1008.9,1002.0,984.2575,988.47217,981.73004,20366.666,12200.0,28700.0,258.8465,20.774998,11.934184,10.08,4.896529,1.9714108,4.617115,-0.76293373,0.34210753,0.013958341
2022-04-10 04:00:00+00:00,3.0,9.0305,0.38050002,4.234577,-3.8832064,47525.41,27156.336,5.4,5.9,0.0,0.0,0.0,0.0,0.0,23.664352,41.039997,301.40195,17.7,2.1399803,-1.1339269,3.6263335,9.583333,60.0,0.0,58.416668,100.0,0.0,-2.5152588,-0.9548957,-5.1783457,2.1399803,65.875,83.0,43.0,0.0,1012.45013,1016.6,1009.0,992.07635,996.04596,988.45935,27650.0,17000.0,44800.0,301.40195,29.82,15.954212,13.679999,7.5599995,0.6456197,3.6586704,-1.3069324,0.656988,0.011333343
2022-04-11 04:00:00+00:00,3.0,11.330501,-0.0195,8.538025,-3.9702559,47699.035,28229.621,6.0,6.2,0.0,0.0,0.0,0.0,0.0,23.688984,37.8,88.859955,20.13,2.2660365,2.1632936,5.515917,0.0,0.0,0.0,49.125,100.0,0.0,-0.027439436,6.6066427,-5.8471913,2.2660365,68.333336,88.0,49.0,0.0,1013.27094,1017.5,1009.4,993.01385,996.8052,989.5295,25204.166,14700.0,38300.0,88.859955,17.04,10.1907,4.32,0.71999997,2.618451,7.2297516,-2.441491,0.6831862,0.0016250102
2022-04-12 04:00:00+00:00,3.0,16.1805,5.5305004,14.404053,1.646451,47871.258,42125.438,6.15,6.15,0.0,0.0,0.0,0.0,0.0,16.923828,29.88,238.11803,24.54,3.9931767,8.153372,11.142999,0.0,0.0,0.0,33.458332,100.0,0.0,1.1828253,7.194234,-2.3605156,3.9931767,52.875,91.0,28.0,0.0,1016.68756,1020.0,1010.6,996.7625,1000.2991,990.6185,39191.668,13100.0,65800.0,238.11803,17.144999,9.876468,3.2399998,1.4399999,6.1882744,8.424994,2.3191185,1.3258321,0.0043750047
2022-04-13 04:00:00+00:00,3.0,17.030499,7.5305004,16.262888,3.3640013,48042.35,13566.464,5.2,6.25,0.0,0.0,0.0,0.0,0.0,20.163212,38.519997,105.17124,14.15,2.48889,9.351928,11.576333,0.0,0.0,0.0,80.666664,100.0,0.0,6.0077176,12.781657,-0.9360727,2.48889,69.583336,96.0,52.0,0.0,1009.2668,1016.1,1003.8,989.51587,996.03796,984.1869,25170.834,12200.0,38300.0,105.17124,17.955,10.64667,4.68,4.0249224,8.452297,14.09639,3.3872213,0.89105403,0.009750002
2022-04-14 04:00:00+00:00,45.0,13.7805,7.9305,11.331985,3.1548214,48213.49,28521.742,6.4,6.4,0.0,0.0,0.0,0.0,0.0,29.239891,55.8,225.95699,18.74,3.069708,7.436623,10.986751,7.5,50.0,0.0,51.75,100.0,0.0,4.1124315,11.760284,-5.796497,3.069708,67.791664,98.0,26.0,0.0,1006.05005,1012.3,999.5,986.32446,992.2394,979.81744,28416.666,100.0,69700.0,225.95699,34.38,17.894205,9.0,7.172949,7.6686788,11.905077,2.82903,1.151997,0.015041673
2022-04-15 04:00:00+00:00,51.0,14.4305,4.4305,9.2302265,-0.32999778,48384.656,33152.32,5.15,6.05,0.4,0.0,0.0,0.4,1.0,38.439167,69.12,222.27962,17.71,3.271152,3.5332232,8.67425,30.416666,90.0,0.0,50.041668,100.0,0.0,-0.0979875,4.711917,-6.973927,3.271152,55.166668,78.0,34.0,0.0,1011.44586,1014.0,1008.8,991.4517,993.7453,989.02075,34941.668,8100.0,56700.0,222.27962,43.709995,21.69429,19.08,8.64,4.365206,7.372388,0.59338236,1.0863194,0.00666667
2022-04-16 04:00:00+00:00,3.0,6.2805004,-0.36949998,2.9053226,-5.157398,48555.742,23292.584,6.15,6.2,0.0,0.0,0.0,0.0,0.0,23.773632,36.0,310.77875,16.81,2.0572536,-0.9856698,3.1200836,7.0833335,40.0,0.0,55.125,100.0,0.0,-3.118885,0.18214491,-7.014637,2.0572536,64.208336,83.0,49.0,0.0,1014.64996,1018.7,1011.2,994.1955,997.90576,991.02277,28500.0,8000.0,40600.0,310.77875,21.18,11.694896,8.28,4.3349743,0.1339831,3.0850716,-3.1814058,0.45003504,0.0028750065
2022-04-17 04:00:00+00:00,3.0,7.7805004,-1.5195,4.646535,-6.662979,48726.633,43200.0,6.2,6.3,0.0,0.0,0.0,0.0,0.0,20.240198,39.6,297.20242,23.68,2.6991496,-1.9967912,2.4721668,12.083333,60.0,0.0,20.458334,100.0,0.0,-5.098327,-2.4914272,-6.9211044,2.6991496,58.75,72.0,36.0,0.0,1024.4166,1027.7,1018.8,1003.7164,1006.8125,997.9924,33216.668,23300.0,54400.0,297.20242,23.879997,13.3156395,7.5599995,5.95906,-0.91350704,2.2899284,-3.6460285,0.6777184,0.0013333386
